"","Entity","Code","Year","nuclear_perc"
"4275","Germany","DEU","2018",5.0844984
"4276","Greece","GRC","2018",0
"4277","High-income countries","","2018",7.110013
"4278","Hong Kong","HKG","2018",0
"4279","Hungary","HUN","2018",14.728251
"4280","India","IND","2018",1.0917026
"4281","Indonesia","IDN","2018",0
"4282","Iran","IRN","2018",0.56618947
"4283","Ireland","IRL","2018",0
"4284","Israel","ISR","2018",0
"4285","Italy","ITA","2018",0
"4286","Japan","JPN","2018",2.3683374
"4287","Kazakhstan","KAZ","2018",0
"4288","Latvia","LVA","2018",0
"4289","Lithuania","LTU","2018",0
"4290","Lower-middle-income countries","","2018",1.6893506
"4291","Luxembourg","LUX","2018",0
"4292","Malaysia","MYS","2018",0
"4293","Mexico","MEX","2018",1.5188981
"4294","Middle Africa (EI)","","2018",0
"4295","Middle East (EI)","","2018",0.1705075
"4296","Morocco","MAR","2018",0
"4297","Netherlands","NLD","2018",0.8698172
"4298","New Zealand","NZL","2018",0
"4299","Non-OECD (EI)","","2018",1.9600248
"4300","North America","","2018",7.245829
"4301","North America (EI)","","2018",7.3860226
"4302","North Macedonia","MKD","2018",0
"4303","Norway","NOR","2018",0
"4304","OECD (EI)","","2018",7.488873
"4305","Oceania","","2018",0
"4306","Oman","OMN","2018",0
"4307","Pakistan","PAK","2018",2.4180715
"4308","Peru","PER","2018",0
"4309","Philippines","PHL","2018",0
"4310","Poland","POL","2018",0
"4311","Portugal","PRT","2018",0
"4312","Romania","ROU","2018",7.2862515
"4313","Russia","RUS","2018",6.1527066
"4314","Saudi Arabia","SAU","2018",0
"4315","Singapore","SGP","2018",0
"4316","Slovakia","SVK","2018",19.699265
"4317","Slovenia","SVN","2018",17.78048
"4318","South Africa","ZAF","2018",2.0722888
"4319","South America","","2018",0.80543727
"4320","South Korea","KOR","2018",9.669865
"4321","South and Central America (EI)","","2018",0.70353127
"4322","Spain","ESP","2018",8.648346
"4323","Sweden","SWE","2018",27.852222
"4324","Switzerland","CHE","2018",19.261637
"4325","Taiwan","TWN","2018",5.1324487
"4326","Thailand","THA","2018",0
"4327","Trinidad and Tobago","TTO","2018",0
"4328","Turkey","TUR","2018",0
"4329","Turkmenistan","TKM","2018",0
"4330","USSR","OWID_USS","2018",2.7346985
"4331","Ukraine","UKR","2018",21.173399
"4332","United Kingdom","GBR","2018",7.362727
"4333","United States","USA","2018",8.05865
"4334","Upper-middle-income countries","","2018",2.2433195
"4335","Uzbekistan","UZB","2018",0
"4336","Venezuela","VEN","2018",0
"4337","Vietnam","VNM","2018",0
"4338","Western Africa (EI)","","2018",0
"4339","World","OWID_WRL","2018",4.247392
"4340","Africa","","2019",0.6028916
"4341","Africa (EI)","","2019",0.6028916
"4342","Algeria","DZA","2019",0
"4343","Argentina","ARG","2019",2.3026452
"4344","Asia","","2019",1.9671602
"4345","Asia Pacific (EI)","","2019",2.274641
"4346","Australia","AUS","2019",0
"4347","Austria","AUT","2019",0
"4348","Azerbaijan","AZE","2019",0
"4349","Bangladesh","BGD","2019",0
"4350","Belarus","BLR","2019",0
"4351","Belgium","BEL","2019",14.908889
"4352","Brazil","BRA","2019",1.154767
"4353","Bulgaria","BGR","2019",19.795065
"4354","CIS (EI)","","2019",4.946183
"4355","Canada","CAN","2019",6.273792
"4356","Central America (EI)","","2019",0
"4357","Chile","CHL","2019",0
"4358","China","CHN","2019",2.1937287
"4359","Colombia","COL","2019",0
"4360","Croatia","HRV","2019",0
"4361","Czechia","CZE","2019",16.008862
"4362","Denmark","DNK","2019",0
"4363","Eastern Africa (EI)","","2019",0
"4364","Ecuador","ECU","2019",0
"4365","Egypt","EGY","2019",0
"4366","Estonia","EST","2019",0
"4367","Europe","","2019",9.4611225
"4368","Europe (EI)","","2019",9.968573
"4369","European Union (27)","","2019",11.265408
"4370","Finland","FIN","2019",18.465342
"4371","France","FRA","2019",37.02672
"4372","Germany","DEU","2019",5.1357646
"4373","Greece","GRC","2019",0
"4374","High-income countries","","2019",7.2815
"4375","Hong Kong","HKG","2019",0
"4376","Hungary","HUN","2019",14.98767
"4377","India","IND","2019",1.2269366
"4378","Indonesia","IDN","2019",0
"4379","Iran","IRN","2019",0.49772272
"4380","Ireland","IRL","2019",0
"4381","Israel","ISR","2019",0
"4382","Italy","ITA","2019",0
"4383","Japan","JPN","2019",3.2294586
"4384","Kazakhstan","KAZ","2019",0
"4385","Latvia","LVA","2019",0
"4386","Lithuania","LTU","2019",0
"4387","Lower-middle-income countries","","2019",1.6762522
"4388","Luxembourg","LUX","2019",0
"4389","Malaysia","MYS","2019",0
"4390","Mexico","MEX","2019",1.2639021
"4391","Middle Africa (EI)","","2019",0
"4392","Middle East (EI)","","2019",0.15669271
"4393","Morocco","MAR","2019",0
"4394","Netherlands","NLD","2019",0.9680476
"4395","New Zealand","NZL","2019",0
"4396","Non-OECD (EI)","","2019",2.0907774
"4397","North America","","2019",7.274796
"4398","North America (EI)","","2019",7.416905
"4399","North Macedonia","MKD","2019",0
"4400","Norway","NOR","2019",0
"4401","OECD (EI)","","2019",7.6216555
"4402","Oceania","","2019",0
"4403","Oman","OMN","2019",0
"4404","Pakistan","PAK","2019",2.3640585
"4405","Peru","PER","2019",0
"4406","Philippines","PHL","2019",0
"4407","Poland","POL","2019",0
"4408","Portugal","PRT","2019",0
"4409","Romania","ROU","2019",7.3662086
"4410","Russia","RUS","2019",6.309524
"4411","Saudi Arabia","SAU","2019",0
"4412","Singapore","SGP","2019",0
"4413","Slovakia","SVK","2019",20.911854
"4414","Slovenia","SVN","2019",18.384806
"4415","South Africa","ZAF","2019",2.2620401
"4416","South America","","2019",0.8868598
"4417","South Korea","KOR","2019",10.65002
"4418","South and Central America (EI)","","2019",0.77122694
"4419","Spain","ESP","2019",9.263023
"4420","Sweden","SWE","2019",25.742685
"4421","Switzerland","CHE","2019",19.043152
"4422","Taiwan","TWN","2019",6.0808864
"4423","Thailand","THA","2019",0
"4424","Trinidad and Tobago","TTO","2019",0
"4425","Turkey","TUR","2019",0
"4426","Turkmenistan","TKM","2019",0
"4427","USSR","OWID_USS","2019",2.7346985
"4428","Ukraine","UKR","2019",21.92344
"4429","United Kingdom","GBR","2019",6.469797
"4430","United States","USA","2019",8.109699
"4431","Upper-middle-income countries","","2019",2.4038131
"4432","Uzbekistan","UZB","2019",0
"4433","Venezuela","VEN","2019",0
"4434","Vietnam","VNM","2019",0
"4435","Western Africa (EI)","","2019",0
"4436","World","OWID_WRL","2019",4.334173
"4437","Africa","","2020",0.47384515
"4438","Africa (EI)","","2020",0.47384515
"4439","Algeria","DZA","2020",0
"4440","Argentina","ARG","2020",2.9005115
"4441","Asia","","2020",2.0027022
"4442","Asia Pacific (EI)","","2020",2.3052602
"4443","Australia","AUS","2020",0
"4444","Austria","AUT","2020",0
"4445","Azerbaijan","AZE","2020",0
"4446","Bangladesh","BGD","2020",0
"4447","Belarus","BLR","2020",0.2970262
"4448","Belgium","BEL","2020",13.068869
"4449","Brazil","BRA","2020",1.0433468
"4450","Bulgaria","BGR","2020",21.445946
"4451","CIS (EI)","","2020",5.267344
"4452","Canada","CAN","2020",6.45398
"4453","Central America (EI)","","2020",0
"4454","Chile","CHL","2020",0
"4455","China","CHN","2020",2.223088
"4456","Colombia","COL","2020",0
"4457","Croatia","HRV","2020",0
"4458","Czechia","CZE","2020",17.10802
"4459","Denmark","DNK","2020",0
"4460","Eastern Africa (EI)","","2020",0
"4461","Ecuador","ECU","2020",0
"4462","Egypt","EGY","2020",0
"4463","Estonia","EST","2020",0
"4464","Europe","","2020",9.255501
"4465","Europe (EI)","","2020",9.537357
"4466","European Union (27)","","2020",10.831998
"4467","Finland","FIN","2020",18.742918
"4468","France","FRA","2020",36.332573
"4469","Germany","DEU","2020",4.705826
"4470","Greece","GRC","2020",0
"4471","High-income countries","","2020",7.3198423
"4472","Hong Kong","HKG","2020",0
"4473","Hungary","HUN","2020",14.967573
"4474","India","IND","2020",1.2745898
"4475","Indonesia","IDN","2020",0
"4476","Iran","IRN","2020",0.47218543
"4477","Ireland","IRL","2020",0
"4478","Israel","ISR","2020",0
"4479","Italy","ITA","2020",0
"4480","Japan","JPN","2020",2.2751858
"4481","Kazakhstan","KAZ","2020",0
"4482","Latvia","LVA","2020",0
"4483","Lithuania","LTU","2020",0
"4484","Lower-middle-income countries","","2020",1.6489141
"4485","Luxembourg","LUX","2020",0
"4486","Malaysia","MYS","2020",0
"4487","Mexico","MEX","2020",1.364718
"4488","Middle Africa (EI)","","2020",0
"4489","Middle East (EI)","","2020",0.19908395
"4490","Morocco","MAR","2020",0
"4491","Netherlands","NLD","2020",1.0419279
"4492","New Zealand","NZL","2020",0
"4493","Non-OECD (EI)","","2020",2.14985
"4494","North America","","2020",7.629893
"4495","North America (EI)","","2020",7.7746468
"4496","North Macedonia","MKD","2020",0
"4497","Norway","NOR","2020",0
"4498","OECD (EI)","","2020",7.661153
"4499","Oceania","","2020",0
"4500","Oman","OMN","2020",0
"4501","Pakistan","PAK","2020",2.462817
"4502","Peru","PER","2020",0
"4503","Philippines","PHL","2020",0
"4504","Poland","POL","2020",0
"4505","Portugal","PRT","2020",0
"4506","Romania","ROU","2020",7.8230233
"4507","Russia","RUS","2020",6.738361
"4508","Saudi Arabia","SAU","2020",0
"4509","Singapore","SGP","2020",0
"4510","Slovakia","SVK","2020",21.488762
"4511","Slovenia","SVN","2020",20.688902
"4512","South Africa","ZAF","2020",1.8008016
"4513","South America","","2020",0.9333961
"4514","South Korea","KOR","2020",12.107622
"4515","South and Central America (EI)","","2020",0.8141898
"4516","Spain","ESP","2020",10.207034
"4517","Sweden","SWE","2020",20.13211
"4518","Switzerland","CHE","2020",18.752155
"4519","Taiwan","TWN","2020",6.062881
"4520","Thailand","THA","2020",0
"4521","Trinidad and Tobago","TTO","2020",0
"4522","Turkey","TUR","2020",0
"4523","Turkmenistan","TKM","2020",0
"4524","USSR","OWID_USS","2020",2.7346985
"4525","Ukraine","UKR","2020",20.909567
"4526","United Kingdom","GBR","2020",6.421359
"4527","United States","USA","2020",8.516831
"4528","Upper-middle-income countries","","2020",2.4757054
"4529","Uzbekistan","UZB","2020",0
"4530","Venezuela","VEN","2020",0
"4531","Vietnam","VNM","2020",0
"4532","Western Africa (EI)","","2020",0
"4533","World","OWID_WRL","2020",4.3066607
"4534","Africa","","2021",0.5527451
"4535","Africa (EI)","","2021",0.5527451
"4536","Algeria","DZA","2021",0
"4537","Argentina","ARG","2021",2.6443691
"4538","Asia","","2021",2.0766523
"4539","Asia Pacific (EI)","","2021",2.3747501
"4540","Australia","AUS","2021",0
"4541","Austria","AUT","2021",0
"4542","Azerbaijan","AZE","2021",0
"4543","Bangladesh","BGD","2021",0
"4544","Belarus","BLR","2021",4.7487116
"4545","Belgium","BEL","2021",17.11372
"4546","Brazil","BRA","2021",1.0340505
"4547","Bulgaria","BGR","2021",18.661123
"4548","CIS (EI)","","2021",5.1115556
"4549","Canada","CAN","2021",6.009055
"4550","Central America (EI)","","2021",0
"4551","Chile","CHL","2021",0
"4552","China","CHN","2021",2.3322124
"4553","Colombia","COL","2021",0
"4554","Croatia","HRV","2021",0
"4555","Czechia","CZE","2021",16.540333
"4556","Denmark","DNK","2021",0
"4557","Eastern Africa (EI)","","2021",0
"4558","Ecuador","ECU","2021",0
"4559","Egypt","EGY","2021",0
"4560","Estonia","EST","2021",0
"4561","Europe","","2021",9.243481
"4562","Europe (EI)","","2021",9.611864
"4563","European Union (27)","","2021",10.972388
"4564","Finland","FIN","2021",18.528868
"4565","France","FRA","2021",36.47929
"4566","Germany","DEU","2021",4.890388
"4567","Greece","GRC","2021",0
"4568","High-income countries","","2021",7.1347475
"4569","Hong Kong","HKG","2021",0
"4570","Hungary","HUN","2021",14.137927
"4571","India","IND","2021",1.1505078
"4572","Indonesia","IDN","2021",0
"4573","Iran","IRN","2021",0.26421764
"4574","Ireland","IRL","2021",0
"4575","Israel","ISR","2021",0
"4576","Italy","ITA","2021",0
"4577","Japan","JPN","2021",3.084482
"4578","Kazakhstan","KAZ","2021",0
"4579","Latvia","LVA","2021",0
"4580","Lithuania","LTU","2021",0
"4581","Lower-middle-income countries","","2021",1.7011424
"4582","Luxembourg","LUX","2021",0
"4583","Malaysia","MYS","2021",0
"4584","Mexico","MEX","2021",1.3490186
"4585","Middle Africa (EI)","","2021",0
"4586","Middle East (EI)","","2021",0.3393387
"4587","Morocco","MAR","2021",0
"4588","Netherlands","NLD","2021",0.9467236
"4589","New Zealand","NZL","2021",0
"4590","Non-OECD (EI)","","2021",2.2048576
"4591","North America","","2021",7.1227827
"4592","North America (EI)","","2021",7.2531676
"4593","North Macedonia","MKD","2021",0
"4594","Norway","NOR","2021",0
"4595","OECD (EI)","","2021",7.4383626
"4596","Oceania","","2021",0
"4597","Oman","OMN","2021",0
"4598","Pakistan","PAK","2021",3.6361809
"4599","Peru","PER","2021",0
"4600","Philippines","PHL","2021",0
"4601","Poland","POL","2021",0
"4602","Portugal","PRT","2021",0
"4603","Romania","ROU","2021",7.316401
"4604","Russia","RUS","2021",6.385175
"4605","Saudi Arabia","SAU","2021",0
"4606","Singapore","SGP","2021",0
"4607","Slovakia","SVK","2021",20.231863
"4608","Slovenia","SVN","2021",18.686762
"4609","South Africa","ZAF","2021",2.2329357
"4610","South America","","2021",0.88824975
"4611","South Korea","KOR","2021",11.369582
"4612","South and Central America (EI)","","2021",0.7771008
"4613","Spain","ESP","2021",9.20519
"4614","Sweden","SWE","2021",21.11071
"4615","Switzerland","CHE","2021",15.576347
"4616","Taiwan","TWN","2021",5.0428753
"4617","Thailand","THA","2021",0
"4618","Trinidad and Tobago","TTO","2021",0
"4619","Turkey","TUR","2021",0
"4620","Turkmenistan","TKM","2021",0
"4621","USSR","OWID_USS","2021",2.7346985
"4622","Ukraine","UKR","2021",23.170856
"4623","United Kingdom","GBR","2021",5.7649193
"4624","United States","USA","2021",7.942504
"4625","Upper-middle-income countries","","2021",2.5286074
"4626","Uzbekistan","UZB","2021",0
"4627","Venezuela","VEN","2021",0
"4628","Vietnam","VNM","2021",0
"4629","Western Africa (EI)","","2021",0
"4630","World","OWID_WRL","2021",4.2405734
"4631","Africa","","2022",0.4490656
"4632","Africa (EI)","","2022",0.4490656
"4633","Algeria","DZA","2022",0
"4634","Argentina","ARG","2022",1.8668351
"4635","Asia","","2022",2.124508
"4636","Asia Pacific (EI)","","2022",2.3939586
"4637","Australia","AUS","2022",0
"4638","Austria","AUT","2022",0
"4639","Azerbaijan","AZE","2022",0
"4640","Bangladesh","BGD","2022",0
"4641","Belarus","BLR","2022",3.9526582
"4642","Belgium","BEL","2022",16.073992
"4643","Brazil","BRA","2022",0.9778513
"4644","Bulgaria","BGR","2022",17.755186
"4645","CIS (EI)","","2022",5.4293036
"4646","Canada","CAN","2022",5.5176325
"4647","Central America (EI)","","2022",0
"4648","Chile","CHL","2022",0
"4649","China","CHN","2022",2.3607652
"4650","Colombia","COL","2022",0
"4651","Croatia","HRV","2022",0
"4652","Czechia","CZE","2022",16.716375
"4653","Denmark","DNK","2022",0
"4654","Eastern Africa (EI)","","2022",0
"4655","Ecuador","ECU","2022",0
"4656","Egypt","EGY","2022",0
"4657","Estonia","EST","2022",0
"4658","Europe","","2022",8.500656
"4659","Europe (EI)","","2022",8.367635
"4660","European Union (27)","","2022",9.420978
"4661","Finland","FIN","2022",19.328007
"4662","France","FRA","2022",31.647501
"4663","Germany","DEU","2022",2.541131
"4664","Greece","GRC","2022",0
"4665","High-income countries","","2022",6.635682
"4666","Hong Kong","HKG","2022",0
"4667","Hungary","HUN","2022",14.8869095
"4668","India","IND","2022",1.1416044
"4669","Indonesia","IDN","2022",0
"4670","Iran","IRN","2022",0.48648432
"4671","Ireland","IRL","2022",0
"4672","Israel","ISR","2022",0
"4673","Italy","ITA","2022",0
"4674","Japan","JPN","2022",2.613455
"4675","Kazakhstan","KAZ","2022",0
"4676","Latvia","LVA","2022",0
"4677","Lithuania","LTU","2022",0
"4678","Lower-middle-income countries","","2022",1.4946496
"4679","Luxembourg","LUX","2022",0
"4680","Malaysia","MYS","2022",0
"4681","Mexico","MEX","2022",1.1198983
"4682","Middle Africa (EI)","","2022",0
"4683","Middle East (EI)","","2022",0.6138773
"4684","Morocco","MAR","2022",0
"4685","Netherlands","NLD","2022",1.0576086
"4686","New Zealand","NZL","2022",0
"4687","Non-OECD (EI)","","2022",2.167875
"4688","North America","","2022",6.7769775
"4689","North America (EI)","","2022",6.8973804
"4690","North Macedonia","MKD","2022",0
"4691","Norway","NOR","2022",0
"4692","OECD (EI)","","2022",6.874678
"4693","Oceania","","2022",0
"4694","Oman","OMN","2022",0
"4695","Pakistan","PAK","2022",5.5715914
"4696","Peru","PER","2022",0
"4697","Philippines","PHL","2022",0
"4698","Poland","POL","2022",0
"4699","Portugal","PRT","2022",0
"4700","Romania","ROU","2022",7.691569
"4701","Russia","RUS","2022",6.973208
"4702","Saudi Arabia","SAU","2022",0
"4703","Singapore","SGP","2022",0
"4704","Slovakia","SVK","2022",20.794628
"4705","Slovenia","SVN","2022",19.236103
"4706","South Africa","ZAF","2022",1.8875383
"4707","South America","","2022",0.7507598
"4708","South Korea","KOR","2022",12.4773245
"4709","South and Central America (EI)","","2022",0.65895265
"4710","Spain","ESP","2022",9.169866
"4711","Sweden","SWE","2022",20.397484
"4712","Switzerland","CHE","2022",19.836622
"4713","Taiwan","TWN","2022",4.47301
"4714","Thailand","THA","2022",0
"4715","Trinidad and Tobago","TTO","2022",0
"4716","Turkey","TUR","2022",0
"4717","Turkmenistan","TKM","2022",0
"4718","USSR","OWID_USS","2022",2.7346985
"4719","Ukraine","UKR","2022",23.981655
"4720","United Kingdom","GBR","2022",5.87602
"4721","United States","USA","2022",7.626442
"4722","Upper-middle-income countries","","2022",2.5224926
"4723","Uzbekistan","UZB","2022",0
"4724","Venezuela","VEN","2022",0
"4725","Vietnam","VNM","2022",0
"4726","Western Africa (EI)","","2022",0
"4727","World","OWID_WRL","2022",3.994536
