"","Entity","Code","Year","sector","emissions","population","emissions_per_capita"
"1539","France","FRA",2009,"OtherFuelCombustion",13910000,62093300,0.224017728160687
"1540","France","FRA",2009,"AviationAndShipping",24030000,62093300,0.386998275176227
"1541","France","FRA",2010,"Agriculture",76280000,62444568,1.2215634192553
"1542","France","FRA",2010,"LandUseAndForestry",-66480000,62444568,-1.06462422800331
"1543","France","FRA",2010,"Waste",19100000,62444568,0.305871280909494
"1544","France","FRA",2010,"Industry",27690000,62444568,0.443433286302821
"1545","France","FRA",2010,"ManufacturingAndConstruction",45340000,62444568,0.726083972588296
"1546","France","FRA",2010,"Transport",126350000,62444568,2.02339457292746
"1547","France","FRA",2010,"ElectricityAndHeat",74850000,62444568,1.19866310869506
"1548","France","FRA",2010,"Buildings",87090000,62444568,1.39467695572816
"1549","France","FRA",2010,"FugitiveEmissions",2450000,62444568,0.0392347978129979
"1550","France","FRA",2010,"OtherFuelCombustion",13480000,62444568,0.215871458987433
"1551","France","FRA",2010,"AviationAndShipping",24120000,62444568,0.386262580918167
"1552","France","FRA",2011,"Agriculture",74200000,62775272,1.18199408200095
"1553","France","FRA",2011,"LandUseAndForestry",-61090000,62775272,-0.973153887728276
"1554","France","FRA",2011,"Waste",18560000,62775272,0.295657818894038
"1555","France","FRA",2011,"Industry",28080000,62775272,0.447309889792274
"1556","France","FRA",2011,"ManufacturingAndConstruction",50880000,62775272,0.810510227657795
"1557","France","FRA",2011,"Transport",131690000,62775272,2.09780054796099
"1558","France","FRA",2011,"ElectricityAndHeat",64990000,62775272,1.03528026131054
"1559","France","FRA",2011,"Buildings",72490000,62775272,1.15475405666104
"1560","France","FRA",2011,"FugitiveEmissions",2080000,62775272,0.0331340659105388
"1561","France","FRA",2011,"OtherFuelCombustion",13730000,62775272,0.218716694688316
"1562","France","FRA",2011,"AviationAndShipping",24940000,62775272,0.397290194138864
"1563","France","FRA",2012,"Agriculture",74610000,63071412,1.18294481816897
"1564","France","FRA",2012,"LandUseAndForestry",-61040000,63071412,-0.967791873757321
"1565","France","FRA",2012,"Waste",17920000,63071412,0.284122384956278
"1566","France","FRA",2012,"Industry",27620000,63071412,0.437916309848906
"1567","France","FRA",2012,"ManufacturingAndConstruction",48370000,63071412,0.766908468768703
"1568","France","FRA",2012,"Transport",130630000,63071412,2.0711443720334
"1569","France","FRA",2012,"ElectricityAndHeat",66790000,63071412,1.05895837562666
"1570","France","FRA",2012,"Buildings",79400000,63071412,1.25889047798708
"1571","France","FRA",2012,"FugitiveEmissions",2120000,63071412,0.0336126928631311
"1572","France","FRA",2012,"OtherFuelCombustion",12850000,63071412,0.203737312873224
"1573","France","FRA",2012,"AviationAndShipping",24020000,63071412,0.380838152156797
"1574","France","FRA",2013,"Agriculture",75650000,63335180,1.19443885688807
"1575","France","FRA",2013,"LandUseAndForestry",-61100000,63335180,-0.964708713230151
"1576","France","FRA",2013,"Waste",17420000,63335180,0.275044611857107
"1577","France","FRA",2013,"Industry",27440000,63335180,0.433250525221528
"1578","France","FRA",2013,"ManufacturingAndConstruction",49450000,63335180,0.78076670817072
"1579","France","FRA",2013,"Transport",129560000,63335180,2.0456245644206
"1580","France","FRA",2013,"ElectricityAndHeat",63980000,63335180,1.01018107156244
"1581","France","FRA",2013,"Buildings",82320000,63335180,1.29975157566458
"1582","France","FRA",2013,"FugitiveEmissions",2140000,63335180,0.03378848848302
"1583","France","FRA",2013,"OtherFuelCombustion",13310000,63335180,0.210151767153737
"1584","France","FRA",2013,"AviationAndShipping",23210000,63335180,0.366462998920979
"1585","France","FRA",2014,"Agriculture",76070000,63588496,1.19628556712522
"1586","France","FRA",2014,"LandUseAndForestry",-61090000,63588496,-0.960708364607334
"1587","France","FRA",2014,"Waste",16860000,63588496,0.265142298695034
"1588","France","FRA",2014,"Industry",27080000,63588496,0.425863193870791
"1589","France","FRA",2014,"ManufacturingAndConstruction",46820000,63588496,0.736296703730813
"1590","France","FRA",2014,"Transport",129770000,63588496,2.0407779419724
"1591","France","FRA",2014,"ElectricityAndHeat",49890000,63588496,0.784575876743491
"1592","France","FRA",2014,"Buildings",66270000,63588496,1.04216964024436
"1593","France","FRA",2014,"FugitiveEmissions",1830000,63588496,0.0287787904277528
"1594","France","FRA",2014,"OtherFuelCombustion",13170000,63588496,0.207112934389893
"1595","France","FRA",2014,"AviationAndShipping",22260000,63588496,0.350063319629387
"1596","France","FRA",2015,"Agriculture",76820000,63809768,1.20389091525924
"1597","France","FRA",2015,"LandUseAndForestry",-61100000,63809768,-0.957533649080185
"1598","France","FRA",2015,"Waste",15980000,63809768,0.250431877451741
"1599","France","FRA",2015,"Industry",26820000,63809768,0.420311824358929
"1600","France","FRA",2015,"ManufacturingAndConstruction",45250000,63809768,0.709139077264785
"1601","France","FRA",2015,"Transport",131040000,63809768,2.05360408143155
"1602","France","FRA",2015,"ElectricityAndHeat",52970000,63809768,0.830123688899793
"1603","France","FRA",2015,"Buildings",69460000,63809768,1.08854807307872
"1604","France","FRA",2015,"FugitiveEmissions",1950000,63809768,0.0305595845451123
"1605","France","FRA",2015,"OtherFuelCombustion",12920000,63809768,0.202476837088641
"1606","France","FRA",2015,"AviationAndShipping",22510000,63809768,0.352767306723322
"1607","France","FRA",2016,"Agriculture",75060000,63989320,1.17300824575101
"1608","France","FRA",2016,"LandUseAndForestry",-61980000,63989320,-0.96859913498065
"1609","France","FRA",2016,"Waste",14960000,63989320,0.233789013541635
"1610","France","FRA",2016,"Industry",27010000,63989320,0.422101688219222
"1611","France","FRA",2016,"ManufacturingAndConstruction",47150000,63989320,0.736841710460433
"1612","France","FRA",2016,"Transport",131580000,63989320,2.05628064183211
"1613","France","FRA",2016,"ElectricityAndHeat",53740000,63989320,0.839827646238466
"1614","France","FRA",2016,"Buildings",70460000,63989320,1.10112124960853
"1615","France","FRA",2016,"FugitiveEmissions",2080000,63989320,0.0325054243426872
"1616","France","FRA",2016,"OtherFuelCombustion",11570000,63989320,0.180811422906197
"1617","France","FRA",2016,"AviationAndShipping",21950000,63989320,0.343025992462492
"1618","France","FRA",2017,"Agriculture",75270000,64144092,1.17345179662065
"1619","France","FRA",2017,"LandUseAndForestry",-61920000,64144092,-0.965326627431253
"1620","France","FRA",2017,"Waste",14870000,64144092,0.231821817666388
"1621","France","FRA",2017,"Industry",25520000,64144092,0.397854256008488
"1622","France","FRA",2017,"ManufacturingAndConstruction",42150000,64144092,0.657114298227185
"1623","France","FRA",2017,"Transport",132180000,64144092,2.0606730234797
"1624","France","FRA",2017,"ElectricityAndHeat",62630000,64144092,0.976395456654059
"1625","France","FRA",2017,"Buildings",70240000,64144092,1.09503459804217
"1626","France","FRA",2017,"FugitiveEmissions",2040000,64144092,0.0318033966401769
"1627","France","FRA",2017,"OtherFuelCombustion",11270000,64144092,0.175698176536664
"1628","France","FRA",2017,"AviationAndShipping",22520000,64144092,0.351084555067051
"1629","France","FRA",2018,"Agriculture",74320000,64277812,1.15623101794442
"1630","France","FRA",2018,"LandUseAndForestry",-61980000,64277812,-0.964251863457953
"1631","France","FRA",2018,"Waste",14780000,64277812,0.229939376281196
"1632","France","FRA",2018,"Industry",24350000,64277812,0.378824344549874
"1633","France","FRA",2018,"ManufacturingAndConstruction",41310000,64277812,0.642679000959149
"1634","France","FRA",2018,"Transport",129240000,64277812,2.01064715768483
"1635","France","FRA",2018,"ElectricityAndHeat",59380000,64277812,0.923802446791437
"1636","France","FRA",2018,"Buildings",65960000,64277812,1.02617058589362
"1637","France","FRA",2018,"FugitiveEmissions",1970000,64277812,0.0306482118588604
"1638","France","FRA",2018,"OtherFuelCombustion",11420000,64277812,0.177666283973698
"1639","France","FRA",2018,"AviationAndShipping",23840000,64277812,0.370890035896057
"1640","France","FRA",2019,"Agriculture",73550000,64399760,1.14208500155901
"1641","France","FRA",2019,"LandUseAndForestry",-61930000,64399760,-0.961649546520049
"1642","France","FRA",2019,"Waste",14690000,64399760,0.228106440148224
"1643","France","FRA",2019,"Industry",23130000,64399760,0.359162829178245
"1644","France","FRA",2019,"ManufacturingAndConstruction",39440000,64399760,0.612424642576308
"1645","France","FRA",2019,"Transport",128980000,64399760,2.00280249491613
"1646","France","FRA",2019,"ElectricityAndHeat",56470000,64399760,0.876866621863187
"1647","France","FRA",2019,"Buildings",64240000,64399760,0.997519245413337
"1648","France","FRA",2019,"FugitiveEmissions",2010000,64399760,0.0312112964396141
"1649","France","FRA",2019,"OtherFuelCombustion",11530000,64399760,0.179037934302861
"1650","France","FRA",2019,"AviationAndShipping",23930000,64399760,0.371585235721375
"1651","Germany","DEU",1990,"Agriculture",86380000,79370192,1.08831789143209
"1652","Germany","DEU",1990,"LandUseAndForestry",-50930000,79370192,-0.641676663702666
"1653","Germany","DEU",1990,"Waste",38310000,79370192,0.482674906468665
"1654","Germany","DEU",1990,"Industry",46450000,79370192,0.585232299803432
"1655","Germany","DEU",1990,"ManufacturingAndConstruction",156780000,79370192,1.97530075270575
"1656","Germany","DEU",1990,"Transport",163210000,79370192,2.0563135339272
"1657","Germany","DEU",1990,"ElectricityAndHeat",413560000,79370192,5.21052034244796
"1658","Germany","DEU",1990,"Buildings",202070000,79370192,2.54591799399956
"1659","Germany","DEU",1990,"FugitiveEmissions",4890000,79370192,0.0616100311310826
"1660","Germany","DEU",1990,"OtherFuelCombustion",16440000,79370192,0.207130656808793
"1661","Germany","DEU",1990,"AviationAndShipping",21450000,79370192,0.270252590544319
"1662","Germany","DEU",1991,"Agriculture",81360000,79801984,1.01952352462816
"1663","Germany","DEU",1991,"LandUseAndForestry",-50930000,79801984,-0.638204684234417
"1664","Germany","DEU",1991,"Waste",39660000,79801984,0.49698012520591
"1665","Germany","DEU",1991,"Industry",44900000,79801984,0.562642653094941
"1666","Germany","DEU",1991,"ManufacturingAndConstruction",134080000,79801984,1.68015872888574
"1667","Germany","DEU",1991,"Transport",166150000,79801984,2.08202843678673
"1668","Germany","DEU",1991,"ElectricityAndHeat",411110000,79801984,5.1516263054312
"1669","Germany","DEU",1991,"Buildings",198950000,79801984,2.49304578693181
"1670","Germany","DEU",1991,"FugitiveEmissions",6200000,79801984,0.0776923039908381
"1671","Germany","DEU",1991,"OtherFuelCombustion",18350000,79801984,0.229944157779335
"1672","Germany","DEU",1991,"AviationAndShipping",19500000,79801984,0.244354827067959
"1673","Germany","DEU",1992,"Agriculture",73960000,80205024,0.922136747942373
"1674","Germany","DEU",1992,"LandUseAndForestry",-50930000,80205024,-0.63499762807876
"1675","Germany","DEU",1992,"Waste",40210000,80205024,0.501340165424051
"1676","Germany","DEU",1992,"Industry",47860000,80205024,0.596720724128204
"1677","Germany","DEU",1992,"ManufacturingAndConstruction",125190000,80205024,1.56087479008796
"1678","Germany","DEU",1992,"Transport",168740000,80205024,2.10385823212272
"1679","Germany","DEU",1992,"ElectricityAndHeat",394430000,80205024,4.91777173459857
"1680","Germany","DEU",1992,"Buildings",182770000,80205024,2.27878492998144
"1681","Germany","DEU",1992,"FugitiveEmissions",5780000,80205024,0.0720653110209156
"1682","Germany","DEU",1992,"OtherFuelCombustion",16440000,80205024,0.204974690862258
"1683","Germany","DEU",1992,"AviationAndShipping",19300000,80205024,0.240633304966033
"1684","Germany","DEU",1993,"Agriculture",71640000,80573496,0.889126121572285
"1685","Germany","DEU",1993,"LandUseAndForestry",-50930000,80573496,-0.632093709822396
"1686","Germany","DEU",1993,"Waste",4e+07,80573496,0.496441162240248
"1687","Germany","DEU",1993,"Industry",47740000,80573496,0.592502527133736
"1688","Germany","DEU",1993,"ManufacturingAndConstruction",117900000,80573496,1.46326032570313
"1689","Germany","DEU",1993,"Transport",173430000,80573496,2.15244476918316
"1690","Germany","DEU",1993,"ElectricityAndHeat",386090000,80573496,4.79177420823344
"1691","Germany","DEU",1993,"Buildings",191010000,80573496,2.37063065998775
"1692","Germany","DEU",1993,"FugitiveEmissions",5830000,80573496,0.0723562993965162
"1693","Germany","DEU",1993,"OtherFuelCombustion",13240000,80573496,0.164322024701522
"1694","Germany","DEU",1993,"AviationAndShipping",21510000,80573496,0.266961234994694
"1695","Germany","DEU",1994,"Agriculture",72020000,80882120,0.890431655352258
"1696","Germany","DEU",1994,"LandUseAndForestry",-50940000,80882120,-0.629805450203333
"1697","Germany","DEU",1994,"Waste",39130000,80882120,0.483790484225685
"1698","Germany","DEU",1994,"Industry",50890000,80882120,0.629187266604782
"1699","Germany","DEU",1994,"ManufacturingAndConstruction",118280000,80882120,1.46237512073126
"1700","Germany","DEU",1994,"Transport",170650000,80882120,2.10986062185314
"1701","Germany","DEU",1994,"ElectricityAndHeat",386630000,80882120,4.78016649415223
"1702","Germany","DEU",1994,"Buildings",178700000,80882120,2.20938818121978
"1703","Germany","DEU",1994,"FugitiveEmissions",6690000,80882120,0.0827129654860679
"1704","Germany","DEU",1994,"OtherFuelCombustion",14320000,80882120,0.177047782624887
"1705","Germany","DEU",1994,"AviationAndShipping",22360000,80882120,0.27645170527182
"1706","Germany","DEU",1995,"Agriculture",71910000,81123264,0.886428830082577
"1707","Germany","DEU",1995,"LandUseAndForestry",-50940000,81123264,-0.62793331392583
"1708","Germany","DEU",1995,"Waste",38070000,81123264,0.469285851220188
"1709","Germany","DEU",1995,"Industry",49020000,81123264,0.604265627181865
"1710","Germany","DEU",1995,"ManufacturingAndConstruction",116970000,81123264,1.44187985335501
"1711","Germany","DEU",1995,"Transport",172590000,81123264,2.12750315371926
"1712","Germany","DEU",1995,"ElectricityAndHeat",381060000,81123264,4.69729620346637
"1713","Germany","DEU",1995,"Buildings",179980000,81123264,2.21859909384317
"1714","Germany","DEU",1995,"FugitiveEmissions",8150000,81123264,0.100464399460061
"1715","Germany","DEU",1995,"OtherFuelCombustion",15230000,81123264,0.187738994328433
"1716","Germany","DEU",1995,"AviationAndShipping",22420000,81123264,0.276369550416512
"1717","Germany","DEU",1996,"Agriculture",71500000,81300864,0.879449448409306
"1718","Germany","DEU",1996,"LandUseAndForestry",-50960000,81300864,-0.626807606866269
"1719","Germany","DEU",1996,"Waste",36550000,81300864,0.449564718033009
"1720","Germany","DEU",1996,"Industry",49920000,81300864,0.614015614889406
"1721","Germany","DEU",1996,"ManufacturingAndConstruction",110830000,81300864,1.36320814499585
"1722","Germany","DEU",1996,"Transport",173740000,81300864,2.13700065967319
"1723","Germany","DEU",1996,"ElectricityAndHeat",391750000,81300864,4.81852197782302
"1724","Germany","DEU",1996,"Buildings",201720000,81300864,2.48115444381993
"1725","Germany","DEU",1996,"FugitiveEmissions",8650000,81300864,0.106394933269098
"1726","Germany","DEU",1996,"OtherFuelCombustion",18470000,81300864,0.227180857512166
"1727","Germany","DEU",1996,"AviationAndShipping",22700000,81300864,0.279209824879598
"1728","Germany","DEU",1997,"Agriculture",71600000,81436096,0.87921699979331
"1729","Germany","DEU",1997,"LandUseAndForestry",-50970000,81436096,-0.625889531836104
"1730","Germany","DEU",1997,"Waste",33550000,81436096,0.411979474065161
"1731","Germany","DEU",1997,"Industry",47790000,81436096,0.586840508660926
"1732","Germany","DEU",1997,"ManufacturingAndConstruction",108500000,81436096,1.33233302342981
